GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),TIMEPERIOD (CODE),TIMEPERIOD (DISPLAY),TIMEPERIOD (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2017,2017,,EMR,Eastern Mediterranean,,DJI,2017,2017,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,60.8 [42.3-74.6],60.81308,42.27322,74.64131,,,
NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4731,PUBLISHED,Published,,2018,2018,,EMR,Eastern Mediterranean,,DJI,2018,2018,Djibouti,,,,,BTSX,Both sexes,,GHE060,Noncommunicable diseases,,,,,60.2 [41.6-74.1],60.16022,41.60640,74.10524,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1988,1988,,EMR,Eastern Mediterranean,,DJI,1988,1988,Djibouti,,,,,MLE,Male,,,,,,,,4.2 [3.7-4.7],4.20000,3.70000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1989,1989,,EMR,Eastern Mediterranean,,DJI,1989,1989,Djibouti,,,,,MLE,Male,,,,,,,,4.2 [3.7-4.7],4.20000,3.70000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1990,1990,,EMR,Eastern Mediterranean,,DJI,1990,1990,Djibouti,,,,,MLE,Male,,,,,,,,4.2 [3.7-4.7],4.20000,3.70000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1991,1991,,EMR,Eastern Mediterranean,,DJI,1991,1991,Djibouti,,,,,MLE,Male,,,,,,,,4.2 [3.7-4.7],4.20000,3.70000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2004,2004,,EMR,Eastern Mediterranean,,DJI,2004,2004,Djibouti,,,,,MLE,Male,,,,,,,,4.1 [3.6-4.6],4.10000,3.60000,4.60000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2005,2005,,EMR,Eastern Mediterranean,,DJI,2005,2005,Djibouti,,,,,MLE,Male,,,,,,,,4.1 [3.6-4.6],4.10000,3.60000,4.60000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2006,2006,,EMR,Eastern Mediterranean,,DJI,2006,2006,Djibouti,,,,,MLE,Male,,,,,,,,4.1 [3.6-4.5],4.10000,3.60000,4.50000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2007,2007,,EMR,Eastern Mediterranean,,DJI,2007,2007,Djibouti,,,,,MLE,Male,,,,,,,,4.1 [3.6-4.5],4.10000,3.60000,4.50000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1992,1992,,EMR,Eastern Mediterranean,,DJI,1992,1992,Djibouti,,,,,MLE,Male,,,,,,,,4.3 [3.8-4.8],4.30000,3.80000,4.80000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1993,1993,,EMR,Eastern Mediterranean,,DJI,1993,1993,Djibouti,,,,,MLE,Male,,,,,,,,4.3 [3.8-4.8],4.30000,3.80000,4.80000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1994,1994,,EMR,Eastern Mediterranean,,DJI,1994,1994,Djibouti,,,,,MLE,Male,,,,,,,,4.3 [3.7-4.8],4.30000,3.70000,4.80000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1995,1995,,EMR,Eastern Mediterranean,,DJI,1995,1995,Djibouti,,,,,MLE,Male,,,,,,,,4.2 [3.7-4.7],4.20000,3.70000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1996,1996,,EMR,Eastern Mediterranean,,DJI,1996,1996,Djibouti,,,,,MLE,Male,,,,,,,,4.2 [3.7-4.7],4.20000,3.70000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2009,2009,,EMR,Eastern Mediterranean,,DJI,2009,2009,Djibouti,,,,,MLE,Male,,,,,,,,4.1 [3.6-4.6],4.10000,3.60000,4.60000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2010,2010,,EMR,Eastern Mediterranean,,DJI,2010,2010,Djibouti,,,,,MLE,Male,,,,,,,,4.1 [3.6-4.6],4.10000,3.60000,4.60000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2011,2011,,EMR,Eastern Mediterranean,,DJI,2011,2011,Djibouti,,,,,MLE,Male,,,,,,,,4.1 [3.6-4.6],4.10000,3.60000,4.60000,,,
NCD_CHOL_MEANTOTALCHOL_A,"Mean total cholesterol,  age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2012,2012,,EMR,Eastern Mediterranean,,DJI,2012,2012,Djibouti,,,,,MLE,Male,,,,,,,,4.1 [3.6-4.6],4.10000,3.60000,4.60000,,,
NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/36,PUBLISHED,Published,,2007,2007,,EMR,Eastern Mediterranean,,DJI,2007,2007,Djibouti,,,,,MLE,Male,,GHE060,Noncommunicable diseases,,,,,1312 [654-2402],1312.23100,654.24440,2401.74200,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1984,1984,,EMR,Eastern Mediterranean,,DJI,1984,1984,Djibouti,,,,,MLE,Male,,,,,,,,5.60 [4.72-6.48],5.59501,4.71833,6.48240,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1985,1985,,EMR,Eastern Mediterranean,,DJI,1985,1985,Djibouti,,,,,MLE,Male,,,,,,,,5.60 [4.76-6.45],5.60495,4.75846,6.45327,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1986,1986,,EMR,Eastern Mediterranean,,DJI,1986,1986,Djibouti,,,,,MLE,Male,,,,,,,,5.61 [4.81-6.41],5.61379,4.80670,6.40844,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,1999,1999,,EMR,Eastern Mediterranean,,DJI,1999,1999,Djibouti,,,,,MLE,Male,,,,,,,,5.56 [4.91-6.20],5.56310,4.91022,6.20486,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,DJI,2000,2000,Djibouti,,,,,MLE,Male,,,,,,,,5.54 [4.89-6.18],5.54456,4.89026,6.18445,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,2001,2001,,EMR,Eastern Mediterranean,,DJI,2001,2001,Djibouti,,,,,MLE,Male,,,,,,,,5.53 [4.87-6.17],5.52561,4.87395,6.16921,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,2002,2002,,EMR,Eastern Mediterranean,,DJI,2002,2002,Djibouti,,,,,MLE,Male,,,,,,,,5.51 [4.85-6.15],5.50651,4.84974,6.15090,,,
NCD_GLUC_01,Mean fasting blood glucose (mmol/l) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2380,PUBLISHED,Published,,2003,2003,,EMR,Eastern Mediterranean,,DJI,2003,2003,Djibouti,,,,,MLE,Male,,,,,,,,5.49 [4.84-6.14],5.48788,4.83750,6.13940,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2017,2017,,EMR,Eastern Mediterranean,,DJI,2017,2017,Djibouti,,,,,MLE,Male,,,,,,,,24.0 [13.7-37.6],23.96825,13.71193,37.56939,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,DJI,2000,2000,Djibouti,,,,,MLE,Male,,,,,,,,26.0 [15.2-39.8],26.02052,15.16264,39.81755,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,DJI,2000,2000,Djibouti,,,,,FMLE,Female,,,,,,,,21.2 [12.0-33.1],21.24395,11.97648,33.05313,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2001,2001,,EMR,Eastern Mediterranean,,DJI,2001,2001,Djibouti,,,,,MLE,Male,,,,,,,,25.4 [14.8-39.0],25.43930,14.77598,39.01620,,,
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1985,1985,,EMR,Eastern Mediterranean,,DJI,1985,1985,Djibouti,,,,,MLE,Male,,,,,,,,3.1 [2.8-3.5],3.10000,2.80000,3.50000,,,
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1986,1986,,EMR,Eastern Mediterranean,,DJI,1986,1986,Djibouti,,,,,MLE,Male,,,,,,,,3.1 [2.8-3.5],3.10000,2.80000,3.50000,,,
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1987,1987,,EMR,Eastern Mediterranean,,DJI,1987,1987,Djibouti,,,,,MLE,Male,,,,,,,,3.1 [2.8-3.5],3.10000,2.80000,3.50000,,,
NCD_CHOL_MEANNONHDL_A,"Mean Non-HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1988,1988,,EMR,Eastern Mediterranean,,DJI,1988,1988,Djibouti,,,,,MLE,Male,,,,,,,,3.1 [2.8-3.5],3.10000,2.80000,3.50000,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2018,2018,,EMR,Eastern Mediterranean,,DJI,2018,2018,Djibouti,,,,,FMLE,Female,,,,,,,,20.8 [11.4-33.0],20.76314,11.40305,32.99735,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2014,2014,,EMR,Eastern Mediterranean,,DJI,2014,2014,Djibouti,,,,,MLE,Male,,,,,,,,24.3 [13.8-38.1],24.29739,13.79080,38.10752,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2009,2009,,EMR,Eastern Mediterranean,,DJI,2009,2009,Djibouti,,,,,MLE,Male,,,,,,,,24.4 [14.0-37.9],24.44208,14.00518,37.86259,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2003,2003,,EMR,Eastern Mediterranean,,DJI,2003,2003,Djibouti,,,,,MLE,Male,,,,,,,,25.5 [14.8-39.2],25.53504,14.77757,39.24081,,,
NCD_CHOL_MEANHDL_C,"Mean HDL cholesterol, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1990,1990,,EMR,Eastern Mediterranean,,DJI,1990,1990,Djibouti,,,,,MLE,Male,,,,,,,,0.9 [0.7-1.2],0.90000,0.70000,1.20000,,,
NCD_CHOL_MEANHDL_C,"Mean HDL cholesterol, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1991,1991,,EMR,Eastern Mediterranean,,DJI,1991,1991,Djibouti,,,,,MLE,Male,,,,,,,,0.9 [0.7-1.2],0.90000,0.70000,1.20000,,,
NCD_CHOL_MEANHDL_C,"Mean HDL cholesterol, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1992,1992,,EMR,Eastern Mediterranean,,DJI,1992,1992,Djibouti,,,,,MLE,Male,,,,,,,,0.9 [0.7-1.2],0.90000,0.70000,1.20000,,,
NCD_CHOL_MEANHDL_C,"Mean HDL cholesterol, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1993,1993,,EMR,Eastern Mediterranean,,DJI,1993,1993,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.7-1.2],1.00000,0.70000,1.20000,,,
NCDMORT3070,"Probability (%) of dying between age 30 and exact age 70 from any of cardiovascular disease, cancer, diabetes, or chronic respiratory disease",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3354,PUBLISHED,Published,,2006,2006,,EMR,Eastern Mediterranean,,DJI,2006,2006,Djibouti,,,,,BTSX,Both sexes,,,,,,,,22.7 [12.9-35.4],22.74637,12.86632,35.39645,,,
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,DJI,2015,2015,Djibouti,,,,,MLE,Male,,,,,,,,2.8 [2.5-3.1],2.80000,2.50000,3.10000,,,
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1982,1982,,EMR,Eastern Mediterranean,,DJI,1982,1982,Djibouti,,,,,MLE,Male,,,,,,,,3.0 [2.6-3.5],3.00000,2.60000,3.50000,,,
NCD_CHOL_MEANNONHDL_C,"Mean Non-HDL cholesterol, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1983,1983,,EMR,Eastern Mediterranean,,DJI,1983,1983,Djibouti,,,,,MLE,Male,,,,,,,,3.0 [2.6-3.5],3.00000,2.60000,3.50000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1980,1980,,EMR,Eastern Mediterranean,,DJI,1980,1980,Djibouti,,,,,MLE,Male,,,,,,,,0.9 [0.6-1.2],0.90000,0.60000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1981,1981,,EMR,Eastern Mediterranean,,DJI,1981,1981,Djibouti,,,,,MLE,Male,,,,,,,,0.9 [0.6-1.2],0.90000,0.60000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1995,1995,,EMR,Eastern Mediterranean,,DJI,1995,1995,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.7-1.2],1.00000,0.70000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1996,1996,,EMR,Eastern Mediterranean,,DJI,1996,1996,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.7-1.2],1.00000,0.70000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1997,1997,,EMR,Eastern Mediterranean,,DJI,1997,1997,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.7-1.2],1.00000,0.70000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1998,1998,,EMR,Eastern Mediterranean,,DJI,1998,1998,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.7-1.2],1.00000,0.70000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2011,2011,,EMR,Eastern Mediterranean,,DJI,2011,2011,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.8-1.2],1.00000,0.80000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2012,2012,,EMR,Eastern Mediterranean,,DJI,2012,2012,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.8-1.2],1.00000,0.80000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2013,2013,,EMR,Eastern Mediterranean,,DJI,2013,2013,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.8-1.2],1.00000,0.80000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2014,2014,,EMR,Eastern Mediterranean,,DJI,2014,2014,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.8-1.2],1.00000,0.80000,1.20000,,,
NCD_CHOL_MEANHDL_A,"Mean HDL cholesterol, age-standardized",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2015,2015,,EMR,Eastern Mediterranean,,DJI,2015,2015,Djibouti,,,,,MLE,Male,,,,,,,,1.0 [0.8-1.3],1.00000,0.80000,1.30000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1983,1983,,EMR,Eastern Mediterranean,,DJI,1983,1983,Djibouti,,,,,FMLE,Female,,,,,,,,4.4 [3.8-5.0],4.40000,3.80000,5.00000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1984,1984,,EMR,Eastern Mediterranean,,DJI,1984,1984,Djibouti,,,,,FMLE,Female,,,,,,,,4.4 [3.9-5.0],4.40000,3.90000,5.00000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1985,1985,,EMR,Eastern Mediterranean,,DJI,1985,1985,Djibouti,,,,,FMLE,Female,,,,,,,,4.4 [3.9-4.9],4.40000,3.90000,4.90000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1986,1986,,EMR,Eastern Mediterranean,,DJI,1986,1986,Djibouti,,,,,FMLE,Female,,,,,,,,4.4 [3.9-4.9],4.40000,3.90000,4.90000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,1999,1999,,EMR,Eastern Mediterranean,,DJI,1999,1999,Djibouti,,,,,FMLE,Female,,,,,,,,4.3 [3.8-4.8],4.30000,3.80000,4.80000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2000,2000,,EMR,Eastern Mediterranean,,DJI,2000,2000,Djibouti,,,,,FMLE,Female,,,,,,,,4.3 [3.8-4.8],4.30000,3.80000,4.80000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2001,2001,,EMR,Eastern Mediterranean,,DJI,2001,2001,Djibouti,,,,,FMLE,Female,,,,,,,,4.3 [3.8-4.7],4.30000,3.80000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2002,2002,,EMR,Eastern Mediterranean,,DJI,2002,2002,Djibouti,,,,,FMLE,Female,,,,,,,,4.3 [3.8-4.7],4.30000,3.80000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2003,2003,,EMR,Eastern Mediterranean,,DJI,2003,2003,Djibouti,,,,,FMLE,Female,,,,,,,,4.3 [3.8-4.7],4.30000,3.80000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2016,2016,,EMR,Eastern Mediterranean,,DJI,2016,2016,Djibouti,,,,,FMLE,Female,,,,,,,,4.2 [3.7-4.7],4.20000,3.70000,4.70000,,,
NCD_CHOL_MEANTOTALCHOL_C,"Mean total cholesterol,  crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2384,PUBLISHED,Published,,2017,2017,,EMR,Eastern Mediterranean,,DJI,2017,2017,Djibouti,,,,,FMLE,Female,,,,,,,,4.2 [3.7-4.8],4.20000,3.70000,4.80000,,,
